,No,131 Market St.,  Active Life    Gyms    Fitness & Instruction  ,Westlake,14,Urban Active Fitness,-81.950422,OH,2,41.45724,  GoodForKids: False  
,Yes,10530 Northeast Pkwy Ste K,  Shopping    Kitchen & Bath    Home & Garden  ,Matthews,5,Bed Bath & Beyond,-80.7004897,NC,4,35.130389,  BikeParking: False    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : False   valet : False}    RestaurantsPriceRange2: 1  
,Yes,Inside Wildefire Casino  2000 S Boulder Hwy,  American (Traditional)    Restaurants  ,Henderson,15,Wild Grill,-114.941267,NV,3.5,36.004894,  Alcohol: full_bar    Ambience: { romantic : False   intimate : False   classy : False   hipster : False   divey : False   touristy : False   trendy : False   upscale : False   casual : False}    BikeParking: False    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : False   valet : False}    GoodForKids: False    GoodForMeal: { dessert : False   latenight : False   lunch : True   dinner : False   breakfast : False   brunch : False}    HasTV: True    NoiseLevel: average    OutdoorSeating: False    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 1    RestaurantsReservations: False    RestaurantsTableService: True    RestaurantsTakeOut: True  
Monday 10:0-19:0  Tuesday 10:0-19:0  Wednesday 10:0-19:0  Thursday 10:0-19:0  Friday 10:0-19:0  Saturday 10:0-18:0,Yes,2555 Steeles Avenue W,  Car Dealers    Automotive  ,Toronto,3,National Exchange Dealership,-79.4851266,ON,3.5,43.7830203,
Monday 11:0-19:0  Tuesday 11:0-19:0  Wednesday 11:0-19:0  Thursday 11:0-19:0  Friday 11:0-19:0  Saturday 11:0-19:0  Sunday 11:0-19:0,Yes,221 Schenley Dr,  Food    Imported Food    Restaurants    Ethnic Food    Specialty Food  ,Pittsburgh,145,Conflict Kitchen,-79.95273476,PA,4.5,40.44258082,  BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : True   validated : False   lot : False   valet : False}    ByAppointmentOnly: False    GoodForMeal: { dessert : False   latenight : False   lunch : False   dinner : False   breakfast : False   brunch : False}    RestaurantsDelivery: False    RestaurantsPriceRange2: 1    RestaurantsTakeOut: True    WheelchairAccessible: True    RestaurantsAttire: casual    RestaurantsGoodForGroups: True  
Monday 11:0-21:30  Tuesday 11:0-21:30  Wednesday 11:0-21:30  Thursday 11:0-21:30  Friday 11:0-22:30  Saturday 11:0-22:30  Sunday 11:0-21:0,Yes,1650 S Clearview Ave,  Steakhouses    Restaurants  ,Mesa,88,Outback Steakhouse,-111.6791041,AZ,3,33.3856312,  Alcohol: full_bar    Ambience: { romantic : False   intimate : False   classy : False   hipster : False   divey : False   touristy : False   trendy : False   upscale : False   casual : True}    BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}    Caters: False    GoodForKids: True    GoodForMeal: { dessert : False   latenight : False   lunch : False   dinner : True   breakfast : False   brunch : False}    HasTV: True    NoiseLevel: average    OutdoorSeating: False    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 2    RestaurantsReservations: True    RestaurantsTableService: True    RestaurantsTakeOut: True    WheelchairAccessible: True    WiFi: no  
Monday 8:0-17:0  Tuesday 8:0-17:0  Wednesday 8:0-17:0  Thursday 8:0-17:0  Friday 8:0-17:0,Yes,,  Home Services    Plumbing  ,Mesa,5,Sprig Plumbing,-111.6332808,AZ,5,33.3996663,  BusinessAcceptsCreditCards: True    ByAppointmentOnly: False  
,No,1817 E Baseline Rd,  Fast Food    Restaurants  ,Tempe,17,Jack-In-the Box Drive Thru,-111.906887,AZ,2.5,33.378081,  Alcohol: none    Ambience: { romantic : False   intimate : False   classy : False   hipster : False   divey : False   touristy : False   trendy : False   upscale : False   casual : False}    BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : False   valet : False}    DriveThru: True    GoodForKids: True    GoodForMeal: { dessert : False   latenight : False   lunch : False   dinner : False   breakfast : False   brunch : False}    HasTV: False    NoiseLevel: loud    OutdoorSeating: True    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 1    RestaurantsReservations: False    RestaurantsTakeOut: True  
Monday 5:0-22:0  Tuesday 5:0-22:0  Wednesday 5:0-22:0  Thursday 5:0-22:0  Friday 5:0-22:30  Saturday 5:0-22:30  Sunday 5:30-22:0,Yes,1817 E Guadalupe Rd  Ste 101,  Food    Coffee & Tea  ,Tempe,39,Starbucks,-111.9106619,AZ,3,33.3628465,  BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}    OutdoorSeating: True    RestaurantsPriceRange2: 1    RestaurantsTakeOut: True    WheelchairAccessible: True    WiFi: free  
Monday 9:0-12:0  Monday 16:0-19:0  Tuesday 9:0-12:0  Wednesday 9:0-12:0  Thursday 9:0-12:0  Friday 9:0-12:0  Saturday 9:0-12:0,Yes,1855 E Guadalupe Rd  Ste 101,  Opera & Ballet    Education    Performing Arts    Dance Schools    Specialty Schools    Arts & Entertainment  ,Tempe,9,Dance 101,-111.9083127,AZ,5,33.3631559,  GoodForKids: True  
,No,2230 W Bonanza Rd,  Barbeque    Restaurants    Southern  ,Las Vegas,6,Big Mama s Soul Food Rib Shack,-115.173218,NV,2,36.177516,  Alcohol: none    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : False   valet : False}    GoodForKids: True    OutdoorSeating: False    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 2    RestaurantsReservations: False    RestaurantsTableService: False    RestaurantsTakeOut: True    WheelchairAccessible: True  
Monday 9:0-18:0  Tuesday 9:0-18:0  Wednesday 9:0-18:0  Thursday 9:0-20:0  Friday 9:0-20:0  Saturday 8:30-17:0,Yes,4553  boulevard Saint-Laurent,  Food    Grocery  ,Montreal,3,Les aliments Picado,-73.5873511,QC,4.5,45.5205661,  BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : True   validated : False   lot : False   valet : False}    RestaurantsPriceRange2: 1  
Monday 10:0-18:0  Tuesday 10:0-18:0  Wednesday 10:0-18:0  Thursday 10:0-20:0  Friday 10:0-20:0  Saturday 10:0-19:0  Sunday 12:0-18:0,Yes,150 Bloor Street W,  Fashion    Eyewear & Opticians    Jewelry    Leather Goods    Shopping  ,Toronto,5,Louis Vuitton Toronto Bloor Street,-79.39354107,ON,4,43.66902019,  BusinessAcceptsCreditCards: True    RestaurantsPriceRange2: 4  
Monday 7:30-17:30  Tuesday 7:30-17:30  Wednesday 7:30-17:30  Thursday 7:30-17:30  Friday 7:30-17:30  Saturday 7:30-17:30  Sunday 7:30-17:30,No,922 Eglinton Ave W,  Food    Coffee & Tea  ,Toronto,8,Coffeeholic,-79.4282011,ON,4.5,43.7005748,  BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : True   validated : False   lot : False   valet : False}    OutdoorSeating: True    RestaurantsPriceRange2: 2    WheelchairAccessible: True    WiFi: free  
Monday 17:0-21:0  Tuesday 17:0-21:0  Wednesday 17:0-21:0  Thursday 17:0-21:0  Friday 17:0-22:0  Saturday 17:0-22:0  Sunday 17:0-21:0,Yes,11219 E Via Linda  Ste D1,  Restaurants    Italian  ,Scottsdale,117,Tesoro Ristorante Italiano,-111.8372776,AZ,4.5,33.5873557,  Alcohol: full_bar    Ambience: { romantic : True   intimate : False   classy : False   hipster : False   divey : False   touristy : False   trendy : False   upscale : False   casual : False}    BikeParking: False    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}    Caters: False    GoodForKids: False    GoodForMeal: { dessert : False   latenight : False   lunch : False   dinner : True   breakfast : False   brunch : False}    HasTV: False    NoiseLevel: average    OutdoorSeating: True    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsPriceRange2: 2    RestaurantsReservations: True    RestaurantsTableService: True    RestaurantsTakeOut: True    WheelchairAccessible: True    WiFi: no    RestaurantsGoodForGroups: False  
,Yes,2667 Windmill Pkwy,  Food    Bakeries    Florists    Flowers & Gifts    Shopping    Grocery  ,Henderson,41,Vons,-115.1025527,NV,2.5,36.04134603,  Alcohol: full_bar    BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}    ByAppointmentOnly: False    RestaurantsDelivery: True    RestaurantsPriceRange2: 1    RestaurantsTakeOut: True    WheelchairAccessible: True  
Monday 6:0-20:0  Tuesday 6:0-20:0  Wednesday 6:0-20:0  Thursday 6:0-20:0  Friday 6:0-18:0  Sunday 9:0-15:0,Yes,1951 Silver Springs Pkwy,  Active Life    Recreation Centers  ,Henderson,8,Silver Springs Recreational Center,-115.0755514,NV,3,36.046123,  GoodForKids: True  
,Yes,1550 N Green Valley Pkwy,  General Dentistry    Dentists    Health & Medical  ,Henderson,4,Pebble Family Dentistry,-115.0856018,NV,4,36.0297703,  ByAppointmentOnly: True  
Monday 11:0-14:0  Monday 17:0-21:0  Tuesday 11:0-14:0  Tuesday 17:0-21:0  Wednesday 11:0-14:0  Wednesday 17:0-21:0  Thursday 17:0-21:0  Friday 11:0-14:0  Friday 17:0-21:30  Saturday 17:0-21:30,Yes,28500 Miles Rd,  Sushi Bars    Restaurants    Japanese  ,Solon,63,Shinano Sushi Bar & Japanese Cuisine,-81.4774367,OH,4,41.423565,  Alcohol: none    Ambience: { romantic : False   intimate : False   classy : False   hipster : False   divey : False   touristy : False   trendy : False   upscale : False   casual : False}    BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}    Caters: True    GoodForKids: True    GoodForMeal: { dessert : False   latenight : False   lunch : True   dinner : True   breakfast : False   brunch : False}    HasTV: True    NoiseLevel: quiet    OutdoorSeating: False    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 2    RestaurantsReservations: True    RestaurantsTableService: True    RestaurantsTakeOut: True    WiFi: no  
Monday 7:30-21:0  Tuesday 12:0-21:0  Wednesday 8:0-21:0  Thursday 7:30-21:0  Friday 9:0-20:0  Saturday 10:0-18:0  Sunday 10:0-18:0,Yes,510B Front Street W,  Health & Medical    Chiropractors    Beauty & Spas    Massage    Massage Therapy    Acupuncture  ,Toronto,3,The Health Loft by Dr Stephanie,-79.3983832,ON,4.5,43.6420929,  AcceptsInsurance: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : False   valet : False}    ByAppointmentOnly: True    RestaurantsPriceRange2: 2  
Monday 11:0-21:0  Tuesday 11:0-21:0  Wednesday 11:0-21:0  Thursday 11:0-21:0  Friday 11:0-21:0  Saturday 11:0-21:0  Sunday 11:0-20:0,Yes,2450 W Happy Valley Rd,  Restaurants    Noodles    Sushi Bars    Japanese    Salad  ,Phoenix,51,Yogi s Grill,-112.1122384,AZ,4,33.71450555,  Alcohol: none    Ambience: { romantic : False   intimate : False   classy : False   hipster : False   divey : False   touristy : False   trendy : False   upscale : False   casual : True}    BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : True   validated : False   lot : False   valet : False}    Caters: True    GoodForKids: True    GoodForMeal: { dessert : False   latenight : False   lunch : True   dinner : False   breakfast : False   brunch : False}    HasTV: True    NoiseLevel: average    OutdoorSeating: False    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 1    RestaurantsReservations: False    RestaurantsTableService: False    RestaurantsTakeOut: True    WiFi: no  
Monday 10:0-18:0  Tuesday 10:0-18:0  Wednesday 10:0-18:0  Thursday 10:0-18:0  Friday 10:0-18:0  Saturday 10:0-16:0,Yes,1366 W Broadway,  Automotive    Car Dealers  ,Mesa,4,Go Auto Sales,-111.8607481,AZ,4,33.4076344,
Monday 9:0-18:0  Tuesday 9:0-18:0  Wednesday 9:0-18:0  Thursday 9:0-18:0  Friday 9:0-18:0  Saturday 9:30-13:0,Yes,6741 Columbus Road  Unit 13,  Automotive    Auto Glass Services    Windshield Installation & Repair  ,Mississauga,3,Auto Glass Worx,-79.6702754,ON,5,43.6663492,
,Yes,221 Rue St. Paul O,  Delis    Restaurants  ,Montreal,4,Charcuterie Van Winkles,-73.5555426,QC,4,45.5025122,  GoodForKids: True    OutdoorSeating: False    RestaurantsDelivery: False    RestaurantsGoodForGroups: False    RestaurantsPriceRange2: 1    RestaurantsReservations: False    RestaurantsTakeOut: True  
Monday 9:0-21:30  Tuesday 9:0-21:30  Wednesday 9:30-21:30  Thursday 9:30-21:30  Friday 9:0-21:30  Saturday 9:0-21:30  Sunday 9:30-21:0,Yes,9310 S Eastern Ave,  Beauty & Spas    Nail Salons  ,Las Vegas,221,Luxy Nail Salon,-115.1173854,NV,4,36.01947464,  BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}    ByAppointmentOnly: False    RestaurantsPriceRange2: 2    WheelchairAccessible: True  
Monday 10:0-21:0  Tuesday 10:0-21:0  Wednesday 10:0-21:0  Thursday 10:0-21:0  Friday 10:0-21:0  Saturday 10:0-21:0  Sunday 10:0-21:0,Yes,10125 Perimeter Pkwy  Ste C,  Delis    Restaurants    Fast Food    Sandwiches  ,Charlotte,15,Jersey Mike s Subs,-80.852589,NC,3.5,35.346468,  Alcohol: none    Ambience: { romantic : False   intimate : False   classy : False   hipster : False   divey : False   touristy : False   trendy : False   upscale : False   casual : False}    BikeParking: True    BusinessAcceptsCreditCards: True    DriveThru: False    GoodForKids: True    GoodForMeal: { dessert : False   latenight : False   lunch : False   dinner : False   breakfast : False   brunch : False}    HasTV: True    NoiseLevel: average    OutdoorSeating: True    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsGoodForGroups: False    RestaurantsPriceRange2: 1    RestaurantsReservations: False    RestaurantsTableService: False    RestaurantsTakeOut: True  
Monday 11:0-21:0  Tuesday 11:0-21:0  Wednesday 11:0-21:0  Thursday 11:0-21:0  Friday 11:0-21:0  Saturday 11:0-21:0  Sunday 12:0-19:0,Yes,1828 Coventry Rd,  Music & DVDs    Jewelry    Shopping    Books    Mags    Music & Video    Vinyl Records  ,Cleveland Heights,12,Record Revolution,-81.5799966,OH,3.5,41.5099578,  BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : True   validated : False   lot : False   valet : False}    WheelchairAccessible: True    RestaurantsPriceRange2: 2    ByAppointmentOnly: False  
,Yes,3401 Lawrence Avenue E  Unit 101,  Furniture Stores    Home & Garden    Shopping    Mattresses    Home Decor  ,Scarborough,8,JYSK - Scarborough,-79.23108268,ON,2.5,43.75732721,  BikeParking: False    BusinessParking: { garage : False   street : False   validated : False   lot : False   valet : False}    RestaurantsPriceRange2: 2  
,No,722 John Nolen Dr,  Event Planning & Services    Hotels    Hotels & Travel    Venues & Event Spaces  ,Madison,12,Holiday Inn Express,-89.372392,WI,3,43.046808,  BusinessAcceptsCreditCards: True    RestaurantsPriceRange2: 2    WiFi: free  
Monday 7:30-17:30  Tuesday 7:30-17:30  Wednesday 7:30-17:30  Thursday 7:30-17:30  Friday 7:30-17:30  Saturday 7:30-17:30,Yes,2344 E Baseline Rd,  Automotive    Oil Change Stations    Auto Repair  ,Mesa,19,Brake Masters,-111.783074,AZ,4,33.37947,  BusinessAcceptsCreditCards: True  
Monday 10:0-18:0  Tuesday 10:0-18:0  Wednesday 10:0-18:0  Thursday 10:0-18:0  Friday 10:0-16:0,Yes,1940 S Val Vista Dr  Ste 105,  Tutoring Centers    Nanny Services    Local Services    Test Preparation    Education  ,Mesa,4,College Nannies + Tutors,-111.7541192,AZ,5,33.38009253,
Monday 10:0-19:0  Tuesday 10:0-19:0  Wednesday 10:0-19:0  Thursday 10:0-19:0  Friday 8:0-19:0  Saturday 10:0-16:0  Sunday 10:0-16:0,Yes,938 E Juanita Ave,  Massage Therapy    Reflexology    Cannabis Clinics    Health & Medical    Acupuncture  ,Mesa,27,Giving Tree Wellness Center,-111.810915,AZ,4.5,33.3825606,  AcceptsInsurance: False    ByAppointmentOnly: False  
Monday 11:0-20:0  Tuesday 11:0-20:0  Wednesday 11:0-20:0  Thursday 11:0-20:0  Friday 11:0-21:0  Saturday 11:0-21:0  Sunday 11:0-19:0,No,1940 S Val Vista Dr,  Restaurants    Pizza  ,Mesa,3,Pizza Fresh,-111.7541038,AZ,4.5,33.3794143,  Alcohol: none    Ambience: { romantic : False   intimate : False   classy : False   hipster : False   divey : False   touristy : False   trendy : False   upscale : False   casual : False}    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : False   valet : False}    Caters: False    GoodForKids: True    GoodForMeal: { dessert : False   latenight : False   lunch : True   dinner : True   breakfast : False   brunch : False}    HasTV: False    NoiseLevel: quiet    OutdoorSeating: False    RestaurantsAttire: dressy    RestaurantsDelivery: False    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 1    RestaurantsReservations: False    RestaurantsTableService: True    RestaurantsTakeOut: True    WiFi: no  
Monday 10:0-20:0  Tuesday 10:0-20:0  Wednesday 10:0-20:0  Thursday 10:0-20:0  Friday 10:0-20:30  Saturday 16:0-20:30,No,7002 W Charleston Blvd,  Restaurants    Burgers    Local Flavor    Barbeque  ,Las Vegas,6,Red Apple Grill,-115.2509355,NV,3.5,36.1591089,  Alcohol: beer_and_wine    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : False   valet : False}    GoodForKids: True    GoodForMeal: { dessert : False   latenight : False   lunch : False   dinner : False   breakfast : False   brunch : False}    OutdoorSeating: False    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsGoodForGroups: False    RestaurantsPriceRange2: 1    RestaurantsTableService: True    RestaurantsTakeOut: True    WheelchairAccessible: True  
Monday 8:0-20:0  Tuesday 8:0-20:0  Wednesday 8:0-20:0  Thursday 8:0-21:30  Friday 8:0-21:30  Saturday 8:0-18:0  Sunday 9:0-17:0,Yes,750 S Rampart Blvd  Ste 10,  Beauty & Spas    Day Spas    Hair Removal    Waxing  ,Las Vegas,52,European Wax Center,-115.2893148,NV,4.5,36.16417077,  BikeParking: False    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}    ByAppointmentOnly: False    RestaurantsPriceRange2: 2    WheelchairAccessible: True  
Monday 11:0-21:0  Tuesday 11:0-20:0  Wednesday 11:0-20:0  Thursday 11:0-20:0  Friday 11:0-20:0  Saturday 11:0-20:0,Yes,7501 N Cimarron Rd  Ste 108,  Desserts    Food    Pizza    Restaurants    Bakeries  ,Las Vegas,132,Presto Calzone Bakery,-115.270268,NV,4.5,36.29733,  Alcohol: none    Ambience: { romantic : False   intimate : False   classy : False   hipster : False   divey : False   touristy : False   trendy : False   upscale : False   casual : True}    BikeParking: True    BusinessAcceptsBitcoin: False    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}    Caters: True    GoodForKids: True    GoodForMeal: { dessert : True   latenight : False   lunch : True   dinner : True   breakfast : False   brunch : False}    HasTV: False    NoiseLevel: quiet    OutdoorSeating: False    RestaurantsAttire: casual    RestaurantsDelivery: True    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 1    RestaurantsReservations: False    RestaurantsTableService: False    RestaurantsTakeOut: True    WheelchairAccessible: True    WiFi: no  
Monday 7:30-17:0  Tuesday 7:30-17:0  Wednesday 7:30-17:0  Thursday 7:30-17:0,Yes,6525 N Buffalo Dr  Ste 180,  General Dentistry    Health & Medical    Dentists    Cosmetic Dentists    Periodontists  ,Las Vegas,4,"Frank Bruno, DMD - Comprehensive Dentistry",-115.266732,NV,3.5,36.2815921,  AcceptsInsurance: True    ByAppointmentOnly: False    BusinessAcceptsCreditCards: True  
,Yes,1631 Alexandre Desave,  Hotels & Travel    Bed & Breakfast  ,Montreal,3,Alexandre Logan,-73.5563385,QC,5,45.5225191,  WiFi: free  
Tuesday 10:0-18:0  Wednesday 10:0-18:0  Thursday 10:0-18:0  Friday 10:0-18:0  Saturday 10:0-18:0,No,208 E Blvd,  Home Services    Interior Design    Furniture Stores    Home & Garden    Shopping  ,Charlotte,4,Alexander Scott,-80.7476035,NC,4,35.3030029,  BusinessAcceptsCreditCards: True  
Monday 11:30-20:0  Tuesday 11:30-20:0  Wednesday 11:30-20:0  Thursday 11:30-20:0  Friday 11:30-20:0  Saturday 11:30-20:0  Sunday 11:30-20:0,Yes,7 Harlech Court  Unit 1B,  Car Wash    Automotive    Auto Detailing  ,Markham,3,EE Inc,-79.3971973,ON,4,43.8249057,
Monday 11:0-21:0  Tuesday 11:0-21:0  Wednesday 11:0-21:0  Thursday 11:0-21:0  Friday 11:0-22:0  Saturday 11:0-22:0  Sunday 11:0-21:0,No,7930 W Tropical Pkwy,  Restaurants    Pizza  ,Las Vegas,74,Mark Rich s New York Pizza & Pasta,-115.2677588,NV,3.5,36.271169,  Alcohol: beer_and_wine    Ambience: { romantic : False   intimate : False   classy : False   hipster : False   divey : False   touristy : False   trendy : False   upscale : False   casual : True}    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}    Caters: True    GoodForKids: True    GoodForMeal: { dessert : False   latenight : False   lunch : True   dinner : False   breakfast : False   brunch : False}    HasTV: True    NoiseLevel: average    OutdoorSeating: True    RestaurantsAttire: casual    RestaurantsDelivery: True    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 2    RestaurantsReservations: False    RestaurantsTableService: True    RestaurantsTakeOut: True    WheelchairAccessible: True    WiFi: no  
Monday 10:0-20:0  Tuesday 10:0-20:0  Wednesday 10:0-20:0  Thursday 10:0-20:0  Friday 10:0-20:0  Saturday 10:0-19:0  Sunday 11:0-18:0,Yes,7701 West Tropical Parkway,  Shopping    Furniture Stores    Home & Garden    Mattresses  ,Las Vegas,82,Best Mattress,-115.2628727,NV,5,36.2699064,  BikeParking: True    BusinessAcceptsBitcoin: False    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : True   validated : False   lot : False   valet : False}    RestaurantsPriceRange2: 2    WheelchairAccessible: True  
,Yes,6640 N Durango Dr  Ste 190,  Shopping    Home Health Care    Health & Medical    Drugstores    Vitamins & Supplements  ,Las Vegas,12,The Vitamin Shoppe,-115.2868155,NV,4,36.28153672,  BikeParking: True    BusinessAcceptsCreditCards: True    RestaurantsPriceRange2: 2    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}  
,Yes,80 Mitchell Avenue,  Active Life    Fitness & Instruction    Yoga  ,Toronto,18,Mula Yoga,-79.4085833,ON,4.5,43.6448579,  BikeParking: True    GoodForKids: False  
Monday 12:0-21:30  Tuesday 12:0-21:30  Wednesday 12:0-21:30  Thursday 12:0-21:30  Friday 12:0-21:30  Saturday 12:30-21:30  Sunday 12:30-21:30,Yes,1070 Major Mackenzie Drive E  Unit H1,  Restaurants    Indian  ,Richmond Hill,43,Bombay s Chutney,-79.4105872,ON,3,43.8764965,  Alcohol: beer_and_wine    Ambience: { romantic : False   intimate : False   classy : False   hipster : False   touristy : False   trendy : False   upscale : False   casual : True}    BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}    Caters: True    GoodForKids: True    GoodForMeal: { dessert : False   latenight : False   lunch : True   dinner : True   breakfast : False   brunch : False}    HasTV: False    NoiseLevel: average    OutdoorSeating: False    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 2    RestaurantsReservations: True    RestaurantsTableService: True    RestaurantsTakeOut: True    WiFi: no  
Monday 6:0-15:0  Tuesday 6:0-15:0  Wednesday 6:0-15:0  Thursday 6:0-15:0  Friday 6:0-15:0  Saturday 6:0-15:0  Sunday 7:0-15:0,Yes,11618 Boulevard de Salaberry,  Restaurants    Breakfast & Brunch  ,Dollard-Des-Ormeaux,9,Ben & Florentine,-73.801866,QC,3.5,45.484974,  Alcohol: none    Ambience: { romantic : False   intimate : False   classy : False   hipster : False   touristy : False   trendy : False   upscale : False   casual : False}    BikeParking: False    BusinessAcceptsCreditCards: True    Caters: True    DogsAllowed: False    GoodForKids: True    GoodForMeal: { dessert : False   latenight : False   lunch : False   dinner : False   breakfast : False   brunch : False}    HasTV: True    NoiseLevel: average    OutdoorSeating: True    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 2    RestaurantsReservations: True    RestaurantsTableService: True    RestaurantsTakeOut: True    WheelchairAccessible: True    WiFi: free    BusinessParking: { garage : False   street : True   validated : True   lot : True   valet : False}  
,Yes,6010 Sherbrooke Rue W,  Shopping    Bikes    Sporting Goods  ,Montreal,10,McWhinnies J Cycle Enr,-73.6196226,QC,3,45.46829,  BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : True   validated : False   lot : False   valet : False}    RestaurantsPriceRange2: 3  
Monday 9:0-17:0  Tuesday 12:0-17:0  Wednesday 9:0-17:0  Thursday 9:0-17:0  Friday 9:0-17:0,Yes,100 S Jones Blvd,  Health & Medical    Doctors    Family Practice  ,Las Vegas,3,"Machuca, Rogelio, MD",-115.22374,NV,3.5,36.17274825,  AcceptsInsurance: True    ByAppointmentOnly: True    BusinessAcceptsCreditCards: True  
Monday 7:30-18:0  Tuesday 7:30-18:0  Wednesday 7:30-18:0  Thursday 7:30-18:0  Friday 7:30-18:0  Saturday 7:30-18:0  Sunday 9:0-17:0,Yes,4150 Meadows Ln,  Tires    Auto Repair    Automotive  ,Las Vegas,5,Bruce Scher s Tires,-115.1963847,NV,2.5,36.1701789,
Monday 10:0-21:0  Tuesday 10:0-21:0  Wednesday 10:0-21:0  Thursday 10:0-21:0  Friday 10:0-21:0  Saturday 9:30-21:0  Sunday 11:0-19:0,Yes,100 City Centre Drive  Suite 2,  Beauty & Spas    Skin Care  ,Mississauga,3,Saje Natural Wellness,-79.6422471,ON,5,43.593106,  BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : True   street : False   validated : False   lot : False   valet : False}    ByAppointmentOnly: False    RestaurantsPriceRange2: 3  
,No,7700 Kennedy Rd  Unit 109,  Restaurants    Vietnamese  ,Markham,5,Com Tam Dao Vien Peach Garden,-79.3042939,ON,3,43.8410346,
Thursday 16:0-22:0  Friday 16:0-22:0  Saturday 16:0-22:0  Sunday 16:0-22:0,No,2800 S Boulder Hwy,  Restaurants    Steakhouses  ,Henderson,14,The Steakhouse at The Pass,-114.912004,NV,4,35.972629,  Alcohol: full_bar    Ambience: { romantic : True   intimate : False   classy : False   hipster : False   divey : False   touristy : False   trendy : False   upscale : False   casual : False}    BikeParking: True    BusinessAcceptsCreditCards: True    BusinessParking: { garage : False   street : False   validated : False   lot : True   valet : False}    Caters: False    DogsAllowed: False    GoodForKids: False    GoodForMeal: { dessert : False   latenight : False   lunch : False   dinner : False   breakfast : False   brunch : False}    HasTV: False    NoiseLevel: quiet    OutdoorSeating: False    RestaurantsAttire: casual    RestaurantsDelivery: False    RestaurantsGoodForGroups: True    RestaurantsPriceRange2: 2    RestaurantsReservations: True    RestaurantsTableService: True    RestaurantsTakeOut: True    WheelchairAccessible: True    WiFi: free  
,Yes,15 Johnston Terrace  Old Town,  Hostels    Hotels & Travel  ,Edinburgh,16,Castle Rock Hostel,-3.196023703,EDH,4.5,55.94832274,  DogsAllowed: False  
